datetime,open,close,high,low,volume,amount,avg_price
2026-02-10 11:02:00,11.06,11.07,11.07,11.06,1409,1559614.0,11.06
2026-02-10 11:03:00,11.07,11.06,11.07,11.06,311,344134.0,11.06
2026-02-10 11:04:00,11.06,11.06,11.07,11.06,2171,2401289.0,11.06
2026-02-10 11:05:00,11.06,11.05,11.07,11.05,2615,2893261.0,11.06
2026-02-10 11:06:00,11.05,11.05,11.06,11.05,208,229932.0,11.06
2026-02-10 11:07:00,11.05,11.05,11.06,11.05,514,568101.0,11.06
2026-02-10 11:08:00,11.05,11.05,11.06,11.05,339,374716.0,11.06
2026-02-10 11:09:00,11.05,11.05,11.06,11.05,470,519488.0,11.06
2026-02-10 11:10:00,11.05,11.06,11.06,11.05,492,544075.0,11.06
2026-02-10 11:11:00,11.06,11.07,11.07,11.05,2059,2277229.0,11.06
2026-02-10 11:12:00,11.07,11.07,11.07,11.06,869,961336.0,11.06
2026-02-10 11:13:00,11.07,11.06,11.07,11.06,631,698241.0,11.06
2026-02-10 11:14:00,11.06,11.06,11.07,11.06,518,573063.0,11.06
2026-02-10 11:15:00,11.06,11.06,11.07,11.06,255,282132.0,11.06
2026-02-10 11:16:00,11.06,11.06,11.07,11.06,542,599623.0,11.06
2026-02-10 11:17:00,11.06,11.06,11.07,11.06,2180,2411284.0,11.06
2026-02-10 11:18:00,11.06,11.06,11.07,11.06,532,588425.0,11.06
2026-02-10 11:19:00,11.06,11.06,11.07,11.06,3792,4194310.0,11.06
2026-02-10 11:20:00,11.06,11.06,11.07,11.06,478,528697.0,11.06
2026-02-10 11:21:00,11.06,11.06,11.07,11.06,1692,1871426.0,11.06
2026-02-10 11:22:00,11.06,11.07,11.07,11.06,408,451383.0,11.06
2026-02-10 11:23:00,11.07,11.07,11.07,11.06,470,519954.0,11.06
2026-02-10 11:24:00,11.07,11.06,11.07,11.06,791,874808.0,11.06
2026-02-10 11:25:00,11.06,11.06,11.07,11.06,432,477822.0,11.06
2026-02-10 11:26:00,11.06,11.06,11.06,11.05,941,1040789.0,11.06
2026-02-10 11:27:00,11.06,11.06,11.07,11.06,831,919133.0,11.06
2026-02-10 11:28:00,11.06,11.05,11.06,11.05,340,375837.0,11.06
2026-02-10 11:29:00,11.05,11.06,11.06,11.05,614,678975.0,11.06
2026-02-10 11:30:00,11.06,11.05,11.06,11.05,1487,1643403.0,11.06
2026-02-10 13:01:00,11.05,11.05,11.07,11.05,6585,7283563.0,11.06
2026-02-10 13:02:00,11.05,11.05,11.06,11.05,312,344991.0,11.06
2026-02-10 13:03:00,11.05,11.06,11.06,11.05,3350,3704761.0,11.06
2026-02-10 13:04:00,11.06,11.06,11.06,11.06,622,687943.0,11.06
2026-02-10 13:05:00,11.06,11.06,11.06,11.05,6511,7200963.0,11.06
2026-02-10 13:06:00,11.06,11.06,11.07,11.05,2579,2854310.0,11.06
2026-02-10 13:07:00,11.06,11.06,11.07,11.06,903,999057.0,11.06
2026-02-10 13:08:00,11.06,11.07,11.07,11.06,574,635010.0,11.06
2026-02-10 13:09:00,11.07,11.06,11.07,11.06,8080,8944379.0,11.061
2026-02-10 13:10:00,11.06,11.08,11.08,11.07,4095,4534580.0,11.061
2026-02-10 13:11:00,11.08,11.07,11.08,11.07,2854,3159497.0,11.061
2026-02-10 13:12:00,11.07,11.07,11.08,11.07,454,502787.0,11.061
2026-02-10 13:13:00,11.07,11.07,11.08,11.07,2119,2347452.0,11.061
2026-02-10 13:14:00,11.07,11.07,11.08,11.07,435,481729.0,11.061
2026-02-10 13:15:00,11.07,11.08,11.08,11.07,739,818539.0,11.061
2026-02-10 13:16:00,11.08,11.08,11.08,11.07,1077,1192793.0,11.061
2026-02-10 13:17:00,11.08,11.07,11.08,11.07,1419,1570992.0,11.061
2026-02-10 13:18:00,11.07,11.07,11.08,11.07,4465,4942941.0,11.061
2026-02-10 13:19:00,11.07,11.07,11.08,11.07,1953,2161974.0,11.061
2026-02-10 13:20:00,11.07,11.07,11.08,11.07,574,635492.0,11.061
2026-02-10 13:21:00,11.07,11.07,11.08,11.07,1067,1181302.0,11.061
2026-02-10 13:22:00,11.07,11.07,11.08,11.07,1128,1249020.0,11.061
2026-02-10 13:23:00,11.07,11.07,11.08,11.07,827,915895.0,11.061
2026-02-10 13:24:00,11.07,11.07,11.08,11.07,2292,2537911.0,11.061
2026-02-10 13:25:00,11.07,11.07,11.08,11.07,1189,1316672.0,11.061
2026-02-10 13:26:00,11.07,11.08,11.08,11.07,967,1070836.0,11.061
2026-02-10 13:27:00,11.08,11.07,11.08,11.07,1099,1217275.0,11.061
2026-02-10 13:28:00,11.07,11.07,11.08,11.07,5052,5593078.0,11.062
2026-02-10 13:29:00,11.07,11.07,11.08,11.07,1181,1308211.0,11.062
2026-02-10 13:30:00,11.07,11.08,11.08,11.07,1831,2027464.0,11.062
2026-02-10 13:31:00,11.08,11.07,11.08,11.07,3261,3611218.0,11.062
2026-02-10 13:32:00,11.07,11.07,11.08,11.07,2545,2817786.0,11.062
2026-02-10 13:33:00,11.07,11.07,11.08,11.07,828,916952.0,11.062
2026-02-10 13:34:00,11.07,11.07,11.08,11.07,1207,1336146.0,11.062
2026-02-10 13:35:00,11.07,11.07,11.08,11.07,1618,1791191.0,11.062
2026-02-10 13:36:00,11.07,11.07,11.07,11.06,1350,1494108.0,11.062
2026-02-10 13:37:00,11.07,11.08,11.08,11.06,1452,1607171.0,11.062
2026-02-10 13:38:00,11.08,11.07,11.08,11.06,1019,1127831.0,11.062
2026-02-10 13:39:00,11.07,11.06,11.07,11.06,561,620871.0,11.062
2026-02-10 13:40:00,11.06,11.06,11.07,11.06,1148,1270208.0,11.062
2026-02-10 13:41:00,11.06,11.07,11.07,11.06,1144,1265971.0,11.062
2026-02-10 13:42:00,11.07,11.06,11.07,11.06,3086,3413313.0,11.062
2026-02-10 13:43:00,11.06,11.06,11.07,11.06,11255,12448094.0,11.062
2026-02-10 13:44:00,11.06,11.06,11.07,11.06,557,616049.0,11.062
2026-02-10 13:45:00,11.06,11.06,11.07,11.06,648,717000.0,11.062
2026-02-10 13:46:00,11.06,11.06,11.07,11.06,472,522036.0,11.062
2026-02-10 13:47:00,11.06,11.06,11.07,11.06,214,236687.0,11.062
2026-02-10 13:48:00,11.06,11.07,11.07,11.06,401,443597.0,11.062
2026-02-10 13:49:00,11.07,11.06,11.07,11.06,326,360644.0,11.062
2026-02-10 13:50:00,11.06,11.06,11.07,11.06,483,534275.0,11.062
2026-02-10 13:51:00,11.06,11.07,11.07,11.06,1998,2211515.0,11.062
2026-02-10 13:52:00,11.07,11.06,11.07,11.06,1323,1463393.0,11.062
2026-02-10 13:53:00,11.06,11.06,11.06,11.06,2887,3193024.0,11.062
2026-02-10 13:54:00,11.06,11.06,11.07,11.05,1887,2086999.0,11.062
2026-02-10 13:55:00,11.06,11.06,11.07,11.05,546,603867.0,11.062
2026-02-10 13:56:00,11.06,11.06,11.07,11.05,697,770834.0,11.062
2026-02-10 13:57:00,11.06,11.06,11.06,11.05,991,1095947.0,11.062
2026-02-10 13:58:00,11.06,11.06,11.06,11.05,1975,2183934.0,11.062
2026-02-10 13:59:00,11.06,11.05,11.06,11.05,538,594822.0,11.062
2026-02-10 14:00:00,11.05,11.05,11.06,11.05,560,619057.0,11.062
2026-02-10 14:01:00,11.05,11.07,11.07,11.05,2445,2703776.0,11.062
2026-02-10 14:02:00,11.07,11.05,11.07,11.05,698,771977.0,11.062
2026-02-10 14:03:00,11.05,11.06,11.06,11.05,470,519611.0,11.062
2026-02-10 14:04:00,11.06,11.05,11.06,11.05,307,339266.0,11.062
2026-02-10 14:05:00,11.05,11.06,11.06,11.05,510,563649.0,11.062
2026-02-10 14:06:00,11.06,11.06,11.06,11.05,903,998164.0,11.062
2026-02-10 14:07:00,11.06,11.05,11.06,11.05,600,663256.0,11.062
2026-02-10 14:08:00,11.05,11.05,11.06,11.05,592,654352.0,11.062
2026-02-10 14:09:00,11.05,11.05,11.06,11.05,480,530632.0,11.062
2026-02-10 14:10:00,11.05,11.06,11.06,11.05,911,1007133.0,11.062
2026-02-10 14:11:00,11.06,11.05,11.06,11.05,3694,4082379.0,11.062
2026-02-10 14:12:00,11.05,11.05,11.06,11.05,1306,1443922.0,11.062
2026-02-10 14:13:00,11.05,11.05,11.06,11.05,916,1012241.0,11.062
2026-02-10 14:14:00,11.05,11.05,11.06,11.05,5346,5907447.0,11.062
2026-02-10 14:15:00,11.05,11.05,11.06,11.05,4579,5060001.0,11.061
2026-02-10 14:16:00,11.05,11.05,11.06,11.05,486,537272.0,11.061
2026-02-10 14:17:00,11.05,11.05,11.06,11.05,500,552595.0,11.061
2026-02-10 14:18:00,11.05,11.06,11.06,11.05,1259,1391796.0,11.061
2026-02-10 14:19:00,11.06,11.05,11.06,11.05,331,365647.0,11.061
2026-02-10 14:20:00,11.05,11.05,11.06,11.05,731,808215.0,11.061
2026-02-10 14:21:00,11.05,11.05,11.06,11.05,1283,1418567.0,11.061
2026-02-10 14:22:00,11.05,11.05,11.06,11.05,441,487555.0,11.061
2026-02-10 14:23:00,11.05,11.05,11.06,11.05,641,708477.0,11.061
2026-02-10 14:24:00,11.05,11.05,11.06,11.05,198,218852.0,11.061
2026-02-10 14:25:00,11.05,11.05,11.06,11.05,717,792541.0,11.061
2026-02-10 14:26:00,11.05,11.05,11.06,11.05,618,683217.0,11.061
2026-02-10 14:27:00,11.05,11.05,11.06,11.05,1673,1849988.0,11.061
2026-02-10 14:28:00,11.05,11.05,11.06,11.05,450,497565.0,11.061
2026-02-10 14:29:00,11.05,11.05,11.06,11.05,1625,1796608.0,11.061
2026-02-10 14:30:00,11.05,11.06,11.06,11.05,748,826930.0,11.061
2026-02-10 14:31:00,11.06,11.06,11.06,11.05,1930,2134487.0,11.061
2026-02-10 14:32:00,11.06,11.05,11.06,11.05,1308,1445703.0,11.061
2026-02-10 14:33:00,11.05,11.06,11.06,11.05,1931,2134560.0,11.061
2026-02-10 14:34:00,11.06,11.05,11.06,11.05,1180,1303950.0,11.061
2026-02-10 14:35:00,11.05,11.05,11.06,11.05,1603,1772228.0,11.061
2026-02-10 14:36:00,11.05,11.05,11.06,11.05,781,863052.0,11.061
2026-02-10 14:37:00,11.05,11.05,11.06,11.05,675,746516.0,11.061
2026-02-10 14:38:00,11.05,11.05,11.06,11.05,1372,1516793.0,11.061
2026-02-10 14:39:00,11.05,11.05,11.06,11.05,1256,1387991.0,11.061
2026-02-10 14:40:00,11.05,11.05,11.06,11.05,1007,1113126.0,11.061
2026-02-10 14:41:00,11.05,11.05,11.06,11.05,1301,1438230.0,11.061
2026-02-10 14:42:00,11.05,11.05,11.06,11.05,3686,4075489.0,11.061
2026-02-10 14:43:00,11.05,11.05,11.06,11.05,1310,1448237.0,11.061
2026-02-10 14:44:00,11.05,11.05,11.06,11.05,1324,1463907.0,11.061
2026-02-10 14:45:00,11.05,11.06,11.06,11.05,1584,1751130.0,11.061
2026-02-10 14:46:00,11.06,11.06,11.06,11.05,2216,2450869.0,11.061
2026-02-10 14:47:00,11.06,11.06,11.06,11.05,3231,3573327.0,11.061
2026-02-10 14:48:00,11.06,11.05,11.07,11.05,1375,1520896.0,11.061
2026-02-10 14:49:00,11.05,11.06,11.07,11.05,3253,3597654.0,11.061
2026-02-10 14:50:00,11.06,11.06,11.07,11.06,2374,2626750.0,11.061
2026-02-10 14:51:00,11.06,11.06,11.07,11.06,1806,1998670.0,11.061
2026-02-10 14:52:00,11.06,11.06,11.07,11.06,2409,2666025.0,11.061
2026-02-10 14:53:00,11.06,11.07,11.07,11.06,2123,2349202.0,11.061
2026-02-10 14:54:00,11.07,11.07,11.07,11.06,1903,2105968.0,11.061
2026-02-10 14:55:00,11.07,11.07,11.07,11.06,2405,2660628.0,11.061
2026-02-10 14:56:00,11.07,11.07,11.07,11.06,2710,2998910.0,11.061
2026-02-10 14:57:00,11.07,11.06,11.07,11.06,3857,4267451.0,11.061
2026-02-10 14:58:00,11.06,11.06,11.06,11.06,10,11060.0,11.061
2026-02-10 14:59:00,11.06,11.06,11.06,11.06,0,0.0,11.061
2026-02-10 15:00:00,11.06,11.06,11.06,11.06,10920,12077520.0,11.061
